 Force constants in Cartesian coordinates: 
      9  0.123555E+00 -0.217384E-03 -0.131229E+00  0.296869E-01  0.435612E-03
     10 -0.272157E+00  0.735165E-02 -0.127635E+00  0.442810E-02 -0.550017E-03
     11  0.792719E-02 -0.367584E-01  0.545070E-02 -0.624801E-03  0.605964E-02
     12 -0.123412E+00  0.394124E-02 -0.131210E+00 -0.296554E-01  0.142859E-02
     13  0.431228E-02 -0.158353E-03  0.169071E-02 -0.269258E+00  0.201420E-01
     14 -0.303896E-03  0.466169E-02 -0.543949E-02  0.205167E-01 -0.324694E-01
     15 -0.297481E-01  0.239175E-02 -0.129779E-01 -0.122176E+00  0.135101E-01
     16  0.433101E-02  0.167581E-03 -0.186577E-02 -0.270528E+00 -0.121848E-01
     17  0.316622E-03  0.464457E-02 -0.539741E-02 -0.125722E-01 -0.312414E-01
     18  0.298079E-01  0.139466E-02 -0.129827E-01  0.122717E+00  0.946811E-02
     19  0.452995E-03 -0.827609E-04 -0.411530E-03 -0.296726E-02  0.491424E-03
     20 -0.885619E-04 -0.477879E-02 -0.259035E-01  0.504160E-03  0.281395E-01
     21 -0.102034E-03 -0.619755E-02 -0.100512E-01  0.176095E-03  0.108916E-01
                6             7             8             9            10 
      6  0.803164E+00
      7 -0.197969E-02  0.280752E+00
      8 -0.772639E-03 -0.503024E-03  0.227136E-01
      9 -0.129412E-01 -0.138561E+00 -0.241403E-03  0.137781E+00
     10  0.195280E-02 -0.151737E-01  0.720453E-03 -0.136174E-01  0.280384E+00
     11 -0.839964E-03 -0.915892E-04  0.375223E-02  0.795260E-04 -0.812634E-02
     12 -0.129368E-01  0.136126E-01 -0.377233E-03  0.100119E-01  0.138395E+00
     13 -0.125611E+00  0.102894E-02 -0.493719E-03 -0.216338E-03  0.150042E-02
     14  0.211743E-01 -0.177819E-03 -0.778514E-02 -0.101118E-03  0.133553E-03
     15 -0.129932E+00  0.215821E-03 -0.546904E-03  0.118634E-02  0.927047E-03
     16  0.126397E+00  0.148723E-02 -0.285629E-03 -0.889540E-03  0.104101E-02
     17  0.170171E-01  0.198081E-03  0.114894E-01 -0.801402E-04 -0.114698E-03
     18 -0.129995E+00 -0.911105E-03  0.524319E-03 -0.484822E-02 -0.233359E-03
     19  0.485876E-03 -0.447867E-04 -0.895270E-04  0.428684E-04 -0.232476E-04
     20  0.306068E-01 -0.575619E-03  0.232354E-03  0.124908E-03  0.585397E-03
     21  0.747857E-02 -0.201767E-03  0.263048E-03  0.391788E-04  0.210891E-03
               11            12            13            14            15 
     11  0.230483E-01
     12 -0.489893E-02  0.137759E+00
     13  0.616735E-03  0.884651E-03  0.277647E+00
     14  0.114802E-01 -0.112457E-03 -0.216534E-01  0.299474E-01
     15  0.490948E-03 -0.484994E-02  0.136887E+00 -0.133688E-01  0.136780E+00
     16  0.200460E-03  0.213829E-03 -0.152140E-01 -0.146415E-02  0.133470E-01
     17 -0.779642E-02 -0.106773E-03  0.204206E-02  0.194547E-02 -0.204260E-02
     18 -0.541087E-03  0.118630E-02 -0.134067E-01 -0.159880E-02  0.960810E-02
     19  0.983469E-04 -0.383367E-04 -0.169827E-04  0.294896E-02  0.547729E-03
     20  0.214432E-03  0.125566E-03 -0.495318E-03 -0.778017E-02 -0.434519E-03
     21  0.258805E-03  0.395400E-04 -0.227750E-03 -0.553664E-03  0.185285E-03
               16            17            18            19            20 
     16  0.278989E+00
     17  0.133299E-01  0.286741E-01
     18 -0.137412E+00 -0.882438E-02  0.136846E+00
     19 -0.105532E-03 -0.319973E-02 -0.561478E-03  0.270481E-02
     20  0.236657E-03 -0.771575E-02 -0.422822E-03 -0.166714E-03 -0.831156E-02
     21  0.209693E-03 -0.565750E-03  0.185654E-03 -0.651286E-04 -0.409647E-02
               21 
     21  0.212293E-02
--
 Force constants in Cartesian coordinates: 
                1             2             3             4             5 
      1  0.649202E+00
      2 -0.891053E-02  0.115512E+00
      3 -0.250040E-03 -0.100266E-01  0.827268E+00
      4 -0.113937E+00  0.111824E-02  0.609478E-03  0.647592E+00
      5  0.111874E-02 -0.470154E-01  0.376052E-01 -0.950059E-02  0.739509E-01
      6  0.146768E-03  0.844104E-02 -0.529597E+00 -0.133285E-02 -0.713271E-01
      7 -0.272344E+00  0.540989E-03  0.127789E+00  0.445351E-02  0.549825E-03
      8 -0.232190E-05 -0.366141E-01  0.111237E-02  0.603643E-03  0.605671E-02
      9  0.123460E+00 -0.188466E-03 -0.131188E+00  0.297029E-01  0.411164E-03
     10 -0.271986E+00  0.731761E-02 -0.127602E+00  0.441783E-02 -0.497363E-03
     11  0.786033E-02 -0.369370E-01  0.540088E-02 -0.547572E-03  0.608134E-02
     12 -0.123318E+00  0.395435E-02 -0.131172E+00 -0.296725E-01  0.139911E-02
     13  0.431089E-02 -0.146827E-03  0.177037E-02 -0.269317E+00  0.193639E-01
     14 -0.235933E-03  0.477498E-02 -0.503559E-02  0.197078E-01 -0.328765E-01
     15 -0.297580E-01  0.230899E-02 -0.129780E-01 -0.122268E+00  0.130141E-01
     16  0.432638E-02  0.159113E-03 -0.192974E-02 -0.270548E+00 -0.114864E-01
     17  0.252368E-03  0.476181E-02 -0.499050E-02 -0.118403E-01 -0.316991E-01
     18  0.298155E-01  0.131685E-02 -0.129829E-01  0.122800E+00  0.899943E-02
     19  0.427347E-03 -0.785927E-04 -0.386767E-03 -0.266118E-02  0.451891E-03
     20 -0.826589E-04 -0.448275E-02 -0.240658E-01  0.458726E-03  0.255021E-01
     21 -0.955501E-04 -0.580616E-02 -0.935014E-02  0.160927E-03  0.989816E-02
                6             7             8             9            10 
      6  0.808616E+00
      7 -0.204137E-02  0.280600E+00
      8 -0.711911E-03 -0.501439E-03  0.228716E-01
      9 -0.129512E-01 -0.138483E+00 -0.262939E-03  0.137760E+00
     10  0.201683E-02 -0.151899E-01  0.715552E-03 -0.136167E-01  0.280234E+00
     11 -0.783607E-03 -0.896546E-04  0.373537E-02  0.783306E-04 -0.808483E-02
     12 -0.129475E-01  0.136118E-01 -0.376158E-03  0.100053E-01  0.138318E+00
     13 -0.125793E+00  0.103484E-02 -0.473328E-03 -0.216276E-03  0.150099E-02
     14  0.201589E-01 -0.174051E-03 -0.785368E-02 -0.108400E-03  0.129931E-03
     15 -0.130043E+00  0.215089E-03 -0.530953E-03  0.118450E-02  0.922364E-03
     16  0.126550E+00  0.148893E-02 -0.259477E-03 -0.887810E-03  0.104607E-02
     17  0.160275E-01  0.203883E-03  0.115747E-01 -0.532095E-04 -0.120056E-03
     18 -0.130104E+00 -0.906666E-03  0.516721E-03 -0.484802E-02 -0.232053E-03
     19  0.453250E-03 -0.433399E-04 -0.826290E-04  0.413199E-04 -0.233351E-04
     20  0.281952E-01 -0.529552E-03  0.229357E-03  0.123520E-03  0.539156E-03
     21  0.702622E-02 -0.184433E-03  0.252869E-03  0.378787E-04  0.193232E-03
               11            12            13            14            15 
     11  0.232040E-01
     12 -0.490235E-02  0.137741E+00
     13  0.589886E-03  0.883920E-03  0.277722E+00
     14  0.115666E-01 -0.848121E-04 -0.208176E-01  0.296814E-01
     15  0.482952E-03 -0.484966E-02  0.136994E+00 -0.128948E-01  0.136905E+00
     16  0.180483E-03  0.213571E-03 -0.152424E-01 -0.138343E-02  0.133699E-01
     17 -0.786418E-02 -0.114389E-03  0.196074E-02  0.202407E-02 -0.195570E-02
     18 -0.525501E-03  0.118442E-02 -0.134271E-01 -0.151324E-02  0.961674E-02
     19  0.913534E-04 -0.368090E-04 -0.987129E-05  0.277330E-02  0.524658E-03
     20  0.213871E-03  0.124251E-03 -0.476701E-03 -0.731682E-02 -0.424587E-03
     21  0.249302E-03  0.382580E-04 -0.211807E-03 -0.522126E-03  0.164841E-03
               16            17            18            19            20 
     16  0.279022E+00
     17  0.125533E-01  0.284504E-01
     18 -0.137511E+00 -0.838228E-02  0.136969E+00
     19 -0.923552E-04 -0.300997E-02 -0.538348E-03  0.240273E-02
     20  0.236391E-03 -0.724772E-02 -0.411981E-03 -0.145360E-03 -0.689802E-02
     21  0.194934E-03 -0.531424E-03  0.164975E-03 -0.573038E-04 -0.354062E-02
               21 
     21  0.191797E-02
--
 Force constants in Cartesian coordinates: 
                1             2             3             4             5 
      1  0.649116E+00
      2 -0.889014E-02  0.115732E+00
      3 -0.255711E-03 -0.104249E-01  0.831182E+00
      4 -0.114012E+00  0.111129E-02  0.577995E-03  0.647425E+00
      5  0.111123E-02 -0.474367E-01  0.356252E-01 -0.942757E-02  0.775479E-01
      6  0.148938E-03  0.857508E-02 -0.534184E+00 -0.127712E-02 -0.674152E-01
      7 -0.272245E+00  0.536391E-03  0.127799E+00  0.443943E-02  0.503434E-03
      8  0.251332E-04 -0.367701E-01  0.107615E-02  0.527206E-03  0.608158E-02
      9  0.123415E+00 -0.159140E-03 -0.131170E+00  0.297208E-01  0.384551E-03
     10 -0.271890E+00  0.730022E-02 -0.127615E+00  0.440793E-02 -0.449910E-03
     11  0.781078E-02 -0.370912E-01  0.535833E-02 -0.470099E-03  0.610305E-02
     12 -0.123274E+00  0.397695E-02 -0.131155E+00 -0.296912E-01  0.137193E-02
     13  0.430775E-02 -0.137429E-03  0.184311E-02 -0.269343E+00  0.186109E-01
     14 -0.170659E-03  0.488546E-02 -0.465896E-02  0.189123E-01 -0.332603E-01
     15 -0.297694E-01  0.222916E-02 -0.129797E-01 -0.122334E+00  0.125237E-01
     16  0.432085E-02  0.153506E-03 -0.198932E-02 -0.270531E+00 -0.107580E-01
     17  0.190895E-03  0.487514E-02 -0.461078E-02 -0.110679E-01 -0.321234E-01
     18  0.298243E-01  0.123789E-02 -0.129844E-01  0.122857E+00  0.850920E-02
     19  0.403249E-03 -0.738360E-04 -0.360375E-03 -0.238510E-02  0.409899E-03
     20 -0.772462E-04 -0.419475E-02 -0.223650E-01  0.414759E-03  0.230878E-01
     21 -0.894291E-04 -0.543501E-02 -0.870848E-02  0.146290E-03  0.900063E-02
                6             7             8             9            10 
      6  0.813831E+00
      7 -0.209883E-02  0.280523E+00
      8 -0.654034E-03 -0.503618E-03  0.230063E-01
      9 -0.129630E-01 -0.138456E+00 -0.283093E-03  0.137762E+00
     10  0.207644E-02 -0.152071E-01  0.712142E-03 -0.136176E-01  0.280160E+00
     11 -0.726016E-03 -0.871809E-04  0.371853E-02  0.775563E-04 -0.806085E-02
     12 -0.129594E-01  0.136126E-01 -0.376400E-03  0.100000E-01  0.138292E+00
     13 -0.125945E+00  0.104071E-02 -0.453665E-03 -0.216084E-03  0.150191E-02
     14  0.191833E-01 -0.170922E-03 -0.791821E-02 -0.115837E-03  0.127161E-03
     15 -0.130141E+00  0.214273E-03 -0.514406E-03  0.118287E-02  0.917835E-03
     16  0.126676E+00  0.149094E-02 -0.231439E-03 -0.885703E-03  0.105111E-02
     17  0.150491E-01  0.208715E-03  0.116548E-01 -0.259517E-04 -0.124997E-03
     18 -0.130203E+00 -0.902447E-03  0.508540E-03 -0.484794E-02 -0.230660E-03
     19  0.418854E-03 -0.418556E-04 -0.757593E-04  0.399277E-04 -0.234311E-04
     20  0.259878E-01 -0.486820E-03  0.227150E-03  0.121913E-03  0.496243E-03
     21  0.662017E-02 -0.168432E-03  0.243243E-03  0.364678E-04  0.176871E-03
               11            12            13            14            15 
     11  0.233374E-01
     12 -0.491572E-02  0.137744E+00
     13  0.563861E-03  0.882698E-03  0.277765E+00
     14  0.116475E-01 -0.575293E-04 -0.200045E-01  0.294288E-01
     15  0.474811E-03 -0.484956E-02  0.137077E+00 -0.124266E-01  0.137018E+00
     16  0.159091E-03  0.213194E-03 -0.152687E-01 -0.130215E-02  0.133911E-01
     17 -0.792814E-02 -0.121859E-03  0.188154E-02  0.209578E-02 -0.187282E-02
     18 -0.509006E-03  0.118279E-02 -0.134454E-01 -0.142990E-02  0.962412E-02
     19  0.844012E-04 -0.354991E-04 -0.348715E-05  0.260876E-02  0.502783E-03
     20  0.212930E-03  0.122635E-03 -0.460744E-03 -0.687910E-02 -0.413855E-03
     21  0.240051E-03  0.368167E-04 -0.196993E-03 -0.494527E-03  0.145499E-03
               16            17            18            19            20 
     16  0.279018E+00
     17  0.117437E-01  0.282369E-01
     18 -0.137587E+00 -0.791571E-02  0.137083E+00
     19 -0.805170E-04 -0.283196E-02 -0.516270E-03  0.213114E-02
     20  0.235312E-03 -0.681106E-02 -0.401010E-03 -0.121505E-03 -0.564298E-02
     21  0.181113E-03 -0.501950E-03  0.145744E-03 -0.494202E-04 -0.305244E-02
               21 
     21  0.172378E-02
--
 Force constants in Cartesian coordinates: 
                1             2             3             4             5 
      1  0.649026E+00
      2 -0.887633E-02  0.115913E+00
      3 -0.261524E-03 -0.108245E-01  0.834825E+00
      4 -0.114074E+00  0.110521E-02  0.548971E-03  0.647266E+00
      5  0.110482E-02 -0.478299E-01  0.338383E-01 -0.936608E-02  0.807645E-01
      6  0.151053E-03  0.872180E-02 -0.538441E+00 -0.122460E-02 -0.638368E-01
      7 -0.272152E+00  0.532244E-03  0.127809E+00  0.442548E-02  0.461667E-03
      8  0.524291E-04 -0.369108E-01  0.104037E-02  0.451747E-03  0.610388E-02
      9  0.123373E+00 -0.130022E-03 -0.131153E+00  0.297375E-01  0.358504E-03
     10 -0.271800E+00  0.728827E-02 -0.127626E+00  0.439791E-02 -0.407152E-03
     11  0.776725E-02 -0.372305E-01  0.531876E-02 -0.393651E-03  0.612232E-02
     12 -0.123232E+00  0.400200E-02 -0.131138E+00 -0.297088E-01  0.134594E-02
     13  0.430402E-02 -0.130071E-03  0.190979E-02 -0.269366E+00  0.178877E-01
     14 -0.108084E-03  0.499103E-02 -0.431049E-02  0.181414E-01 -0.336120E-01
     15 -0.297803E-01  0.215258E-02 -0.129822E-01 -0.122396E+00  0.120478E-01
     16  0.431492E-02  0.149807E-03 -0.204403E-02 -0.270511E+00 -0.100525E-01
     17  0.132008E-03  0.498328E-02 -0.425978E-02 -0.103136E-01 -0.325154E-01
     18  0.298328E-01  0.116157E-02 -0.129868E-01  0.122910E+00  0.803040E-02
     19  0.380768E-03 -0.691277E-04 -0.335577E-03 -0.213750E-02  0.371561E-03
     20 -0.720857E-04 -0.391623E-02 -0.208027E-01  0.375035E-03  0.209665E-01
     21 -0.836220E-04 -0.508343E-02 -0.812408E-02  0.133259E-03  0.821584E-02
                6             7             8             9            10 
      6  0.818646E+00
      7 -0.215123E-02  0.280451E+00
      8 -0.597165E-03 -0.506334E-03  0.231303E-01
      9 -0.129740E-01 -0.138432E+00 -0.302928E-03  0.137764E+00
     10  0.213089E-02 -0.152234E-01  0.709215E-03 -0.136183E-01  0.280090E+00
